starttime,endtime,label,date,max_prob,mean_prob
1790.0,1870.0,surface,2025-06-25,0.5051044447347524,0.28402255835585377
3990.0,4060.0,surface,2025-06-25,0.5316486353054642,0.3375668042677944
8860.0,8950.0,surface,2025-06-25,0.895886516571045,0.5278044645192802
9330.0,9410.0,surface,2025-06-25,0.6265289843082429,0.4037038876427009
12820.0,12890.0,surface,2025-06-25,0.580296100047417,0.38568325172818735
13620.0,13770.0,surface,2025-06-25,0.6749555088579655,0.3610299383999258
16010.0,16150.0,surface,2025-06-25,0.7091252744197845,0.3720956593134149
16600.0,16740.0,surface,2025-06-25,0.9190754532814026,0.5976080963752569
20260.0,20340.0,surface,2025-06-25,0.6420108437538148,0.3695107330661914
21140.0,21210.0,surface,2025-06-25,0.5486297275871039,0.36342378495628513
21980.0,22060.0,surface,2025-06-25,0.5981296837329865,0.3541439734612747
22380.0,22440.0,surface,2025-06-25,0.521208916604519,0.34235748740091687
180.0,370.0,surface,2025-06-25,0.9650140166282654,0.5659568984597718
1060.0,1140.0,surface,2025-06-25,0.6472222343087197,0.37003862003718196
1840.0,1920.0,surface,2025-06-25,0.746454656124115,0.41280024664006815
1950.0,2020.0,surface,2025-06-25,0.5982767045497894,0.3710875579015919
2600.0,2670.0,surface,2025-06-25,0.6084628880023957,0.3918498843110342
3450.0,3500.0,surface,2025-06-25,0.6521112447604538,0.5039663764628738
660.0,750.0,surface,2025-06-25,0.8896201610565186,0.491026552129233
2140.0,2210.0,surface,2025-06-25,0.5196698471903801,0.32732793093422696
4060.0,4150.0,surface,2025-06-25,0.5000037789344788,0.3306359264421599
6260.0,6360.0,surface,2025-06-25,0.7880180358886719,0.4751636658368303
6830.0,6950.0,surface,2025-06-25,0.9344505429267884,0.4463151996577206
10270.0,10370.0,surface,2025-06-25,0.9311517596244813,0.5102388605934223
10990.0,11060.0,surface,2025-06-25,0.6570405304431916,0.40992472506829347
11610.0,11700.0,surface,2025-06-25,0.537865549325943,0.34766299775439624
13020.0,13260.0,surface,2025-06-25,0.9625016689300537,0.5236386986841244
13320.0,13440.0,surface,2025-06-25,0.8239257156848907,0.4657719779278061
15350.0,15440.0,surface,2025-06-25,0.8870857000350952,0.49878309677331056
16300.0,16430.0,surface,2025-06-25,0.7647000670433045,0.4844408185772669
16460.0,16530.0,surface,2025-06-25,0.6459983140230179,0.3910117659748887
16630.0,16730.0,surface,2025-06-25,0.5890424847602844,0.3698756166998382
17800.0,18000.0,surface,2025-06-25,0.9999908447265624,0.6520970422751236
18100.0,18220.0,surface,2025-06-25,0.9454001188278198,0.5965436592634337
21980.0,22110.0,surface,2025-06-25,0.6376721471548081,0.3127938623057811
24760.0,24830.0,surface,2025-06-25,0.7068353921175003,0.4609488232993045
27310.0,27390.0,surface,2025-06-25,0.8144378677010536,0.47161049140231626
29160.0,29320.0,surface,2025-06-25,0.837336403131485,0.5442915825022508
29700.0,29800.0,surface,2025-06-25,0.7353223204612732,0.4155327504688928
29930.0,30090.0,surface,2025-06-25,0.9182631254196167,0.5559786445412959
30190.0,30310.0,surface,2025-06-25,0.8828176856040955,0.41719657427016804
30870.0,31000.0,surface,2025-06-25,0.721424424648285,0.513183872166571
33640.0,33730.0,surface,2025-06-25,0.6493183255195618,0.34420287356711926
33780.0,33860.0,surface,2025-06-25,0.6204714179039001,0.3725754809708128
34440.0,34520.0,surface,2025-06-25,0.5003572225570678,0.26903174574643074
36590.0,36670.0,surface,2025-06-25,0.5320431992411614,0.3193576960504288
37360.0,37440.0,surface,2025-06-25,0.6420973122119904,0.3602000899912026
38060.0,38160.0,surface,2025-06-25,0.5306424736976624,0.34078193858943207
39710.0,39800.0,surface,2025-06-25,0.6622737497091293,0.37438725204122425
40050.0,40130.0,surface,2025-06-25,0.7916505724191666,0.4464299109796735
40800.0,40890.0,surface,2025-06-25,0.959229075908661,0.5114779089102558
41120.0,41260.0,surface,2025-06-25,0.7775646895170213,0.4304694849917238
41550.0,41670.0,surface,2025-06-25,0.9447993636131288,0.5188038903857083
41940.0,42140.0,surface,2025-06-25,0.8026394248008728,0.40806840940827965
42190.0,42280.0,surface,2025-06-25,0.6393864035606385,0.3692367716146366
43910.0,44080.0,surface,2025-06-25,0.9253317356109619,0.5128359815784885
45830.0,45950.0,surface,2025-06-25,0.6642518669366837,0.41559776153343797
46020.0,46090.0,surface,2025-06-25,0.6148245841264726,0.3781175051843093
47410.0,47490.0,surface,2025-06-25,0.6218901365995407,0.353894848302293
49520.0,49590.0,surface,2025-06-25,0.6740398477762938,0.4102504619135541
49960.0,50080.0,surface,2025-06-25,0.9459387063980104,0.5154152303390825
51050.0,51120.0,surface,2025-06-25,0.504979169368744,0.3087336140653204
320.0,430.0,surface,2025-06-26,0.7310537576675415,0.42705504339311723
570.0,650.0,surface,2025-06-26,0.7393723666667937,0.4500248943352037
680.0,750.0,surface,2025-06-26,0.5009365612873808,0.3206694222346414
2150.0,2230.0,surface,2025-06-26,0.6672557763755322,0.3832197762104619
4890.0,5010.0,surface,2025-06-26,0.8953013896942139,0.5449995215701795
5630.0,5710.0,surface,2025-06-26,0.8080967605113983,0.45938868268729294
8400.0,8480.0,surface,2025-06-26,0.7218128979206087,0.409033597163037
8810.0,8890.0,surface,2025-06-26,0.7271114140748978,0.43283394575050305
9320.0,9420.0,surface,2025-06-26,0.8613860964775086,0.5496760393196957
10660.0,10780.0,surface,2025-06-26,0.7570064425468446,0.36972777032495713
11610.0,11690.0,surface,2025-06-26,0.5024127289652826,0.31374040411578286
11840.0,11950.0,surface,2025-06-26,0.8343421638011933,0.5161550006169515
12620.0,12800.0,surface,2025-06-26,0.5093481838703157,0.30796489711365693
13150.0,13230.0,surface,2025-06-26,0.6349693924188615,0.4075257552050365
16520.0,16590.0,surface,2025-06-26,0.6661814153194427,0.40739399471349313
17440.0,17540.0,surface,2025-06-26,0.8309063374996186,0.43568471746159293
18780.0,18900.0,surface,2025-06-26,0.7631271362304688,0.40234054648359385
20090.0,20190.0,surface,2025-06-26,0.5980728745460511,0.37869175466301785
20610.0,20700.0,surface,2025-06-26,0.7388506412506104,0.3959767522838623
23790.0,23870.0,surface,2025-06-26,0.6837488114833833,0.39617262987481405
24590.0,24730.0,surface,2025-06-26,0.9213950395584107,0.5970151865101009
560.0,710.0,surface,2025-06-26,0.9876623630523682,0.5193271155556431
1900.0,1970.0,surface,2025-06-26,0.5770470605231822,0.34979400666881333
3380.0,3520.0,surface,2025-06-26,0.7734222531318665,0.39485318416235865
1760.0,1950.0,surface,2025-06-26,0.9999217987060547,0.6103573278620751
4840.0,4900.0,surface,2025-06-26,0.5441820561885835,0.37064552386621347
5180.0,5270.0,surface,2025-06-26,0.7072171241044999,0.3629890237509971
7550.0,7720.0,surface,2025-06-26,0.9737218022346498,0.39194136920883066
7890.0,7970.0,surface,2025-06-26,0.7845779448747636,0.4377132090037372
15820.0,15930.0,surface,2025-06-26,0.995799446105957,0.5921835784698489
17210.0,17300.0,surface,2025-06-26,0.7540830910205841,0.39896140804809394
19450.0,19570.0,surface,2025-06-26,0.8287807941436768,0.4998576638043757
20020.0,20080.0,surface,2025-06-26,0.5450199887156486,0.3735788778607936
22600.0,22710.0,surface,2025-06-26,0.8386265754699708,0.4428919908204989
26370.0,26440.0,surface,2025-06-26,0.6514163732528687,0.3955386875861371
26750.0,26820.0,surface,2025-06-26,0.565750476717949,0.3536407803857856
29140.0,29230.0,surface,2025-06-26,0.5622157812118531,0.29032171694434783
38580.0,38650.0,surface,2025-06-26,0.530033078789711,0.3341275693182297
38900.0,38980.0,surface,2025-06-26,0.5363317742943763,0.3182419472599375
42350.0,42430.0,surface,2025-06-26,0.7502855360507965,0.41812941687960326
44360.0,44430.0,surface,2025-06-26,0.5851558834314347,0.3621847555295801
45770.0,45870.0,surface,2025-06-26,0.6957198858261109,0.420570954089866
47300.0,47410.0,surface,2025-06-26,0.9434138417243958,0.6048957653807178
47540.0,47610.0,surface,2025-06-26,0.5773840188980103,0.3505828355725271
49320.0,49390.0,surface,2025-06-26,0.6021431472152472,0.39550260986934516
51900.0,51990.0,surface,2025-06-26,0.6414831448346376,0.3248272770494805
53790.0,53860.0,surface,2025-06-26,0.5958593253977597,0.3925721351195534
54960.0,55040.0,surface,2025-06-26,0.7105680704116821,0.3998034611119642
55240.0,55330.0,surface,2025-06-26,0.5405862588435413,0.36403300044534265
55430.0,55540.0,surface,2025-06-26,0.5131878912448884,0.29511204565557514
55600.0,55680.0,surface,2025-06-26,0.8343182265758515,0.46491930654658326
56050.0,56230.0,surface,2025-06-26,0.6417669087648391,0.3419026744627397
56280.0,56390.0,surface,2025-06-26,0.9776525378227234,0.5772722626572507
470.0,560.0,surface,2025-06-27,0.6737743794918061,0.3437409609917995
1080.0,1280.0,surface,2025-06-27,0.9544401407241822,0.5233011303903194
2280.0,2370.0,surface,2025-06-27,0.549359423480928,0.32439538363483733
3150.0,3240.0,surface,2025-06-27,0.8466280102729798,0.4342984377249013
3820.0,3910.0,surface,2025-06-27,0.7705308973789216,0.41975119558363083
3960.0,4030.0,surface,2025-06-27,0.5274002254009248,0.33354474261414
4500.0,4580.0,surface,2025-06-27,0.6307007014751436,0.36982482043094933
6040.0,6170.0,surface,2025-06-27,0.8052657723426819,0.44011862717178957
7830.0,7900.0,surface,2025-06-27,0.6097632974386216,0.38004517080917144
9000.0,9200.0,surface,2025-06-27,0.9999872446060181,0.6787828738979963
10940.0,11040.0,surface,2025-06-27,0.6730151772499086,0.3763790645864422
11750.0,11830.0,surface,2025-06-27,0.5953857347369195,0.35920099657742965
11990.0,12070.0,surface,2025-06-27,0.5140858098864556,0.2995604738686073
14320.0,14390.0,surface,2025-06-27,0.6055686116218567,0.36737197274607075
17410.0,17490.0,surface,2025-06-27,0.6846718668937684,0.4027097240475996
20410.0,20530.0,surface,2025-06-27,0.7672921419143677,0.44250729194732585
20650.0,20720.0,surface,2025-06-27,0.6731396555900575,0.4119389743884767
23450.0,23560.0,surface,2025-06-27,0.7033180475234986,0.4324156678327731
24010.0,24080.0,surface,2025-06-27,0.6693591526709497,0.3967892002746078
24650.0,24720.0,surface,2025-06-27,0.5026864111423492,0.2992966041467298
3070.0,3150.0,surface,2025-06-27,0.6847061440348625,0.40610275211834046
4560.0,4630.0,surface,2025-06-27,0.5472177928313613,0.32705174408019955
5790.0,5880.0,surface,2025-06-27,0.9387601852416992,0.49192275704486976
6060.0,6230.0,surface,2025-06-27,0.9105733394622803,0.4899645604306998
9750.0,9820.0,surface,2025-06-27,0.5254483027383685,0.33975615807412396
10230.0,10310.0,surface,2025-06-27,0.8202074646949769,0.4755237931569961
10570.0,10670.0,surface,2025-06-27,0.6926592320203782,0.4366055646016982
10930.0,11030.0,surface,2025-06-27,0.6903519809246064,0.4346047294229555
11500.0,11620.0,surface,2025-06-27,0.6177893602754921,0.3493374499480035
2520.0,2600.0,surface,2025-06-27,0.6690322786569596,0.3749587295907582
2830.0,2940.0,surface,2025-06-27,0.6018259525299072,0.35548600374390843
4890.0,5000.0,surface,2025-06-27,0.7339660525321962,0.37247857837161674
5330.0,5390.0,surface,2025-06-27,0.5405630032531917,0.3734322797326893
6870.0,6940.0,surface,2025-06-27,0.5462921673431993,0.331877766685728
7830.0,7900.0,surface,2025-06-27,0.532407332956791,0.34620555392320973
10520.0,10600.0,surface,2025-06-27,0.5659312516450883,0.3186339203005547
11490.0,11570.0,surface,2025-06-27,0.5515984654426576,0.3045976741814651
13070.0,13130.0,surface,2025-06-27,0.5942506954073906,0.4019952364513301
15210.0,15280.0,surface,2025-06-27,0.5592473994009197,0.3513747645502917
16590.0,16680.0,surface,2025-06-27,0.6687386572360993,0.37027197226695663
21710.0,21870.0,surface,2025-06-27,0.8277379572391511,0.4996186892111609
22930.0,23050.0,surface,2025-06-27,0.6204094439744949,0.33693435739125255
24610.0,24680.0,surface,2025-06-27,0.5379912316799164,0.33540042780310153
25240.0,25360.0,surface,2025-06-27,0.9603079438209534,0.5366461866993877
28060.0,28150.0,surface,2025-06-27,0.5694712871685624,0.3315118953642832
28550.0,28630.0,surface,2025-06-27,0.7574312955141068,0.4325621921543239
28820.0,28950.0,surface,2025-06-27,0.8833618879318237,0.5039945335307233
29110.0,29240.0,surface,2025-06-27,0.9707406044006349,0.5880621314173033
29640.0,29740.0,surface,2025-06-27,0.8986734867095949,0.576507412437935
30590.0,30660.0,surface,2025-06-27,0.5885505862534046,0.3876036413950715
31240.0,31310.0,surface,2025-06-27,0.6917711287736893,0.4404458380879078
31850.0,31930.0,surface,2025-06-27,0.5807446479797364,0.313127415550333
35460.0,35540.0,surface,2025-06-27,0.782556176185608,0.4337962522979877
35580.0,35760.0,surface,2025-06-27,0.9999866008758546,0.6938136309375248
39830.0,39930.0,surface,2025-06-27,0.5524391536600888,0.34475063586300664
42750.0,42840.0,surface,2025-06-27,0.8168443322181702,0.42662524452283035
43460.0,43530.0,surface,2025-06-27,0.5746213082224132,0.3525742775877461
44130.0,44200.0,surface,2025-06-27,0.5030503287911415,0.3358982939374301
45270.0,45430.0,surface,2025-06-27,0.5695905394852162,0.37123931223633005
45520.0,45600.0,surface,2025-06-27,0.6174932492896915,0.3453477977690151
46290.0,46370.0,surface,2025-06-27,0.639705365896225,0.37351986252599295
2230.0,2330.0,surface,2025-06-28,0.9990865945816042,0.5914616759492095
3250.0,3310.0,surface,2025-06-28,0.522002513287589,0.36918641766699567
3320.0,3420.0,surface,2025-06-28,0.8014570236206053,0.4677724455970085
3830.0,3920.0,surface,2025-06-28,0.813681173324585,0.40925498700098667
5590.0,5670.0,surface,2025-06-28,0.5090803556144238,0.2839299325852031
6060.0,6180.0,surface,2025-06-28,0.8210799336433412,0.4141348215767022
6630.0,6700.0,surface,2025-06-28,0.8014242053031921,0.49542499560732123
6720.0,6840.0,surface,2025-06-28,0.6453812539577485,0.40552337333361776
6920.0,7030.0,surface,2025-06-28,0.7838424801826478,0.46009443469155253
7690.0,7820.0,surface,2025-06-28,0.9958761930465698,0.6067614851357056
9100.0,9210.0,surface,2025-06-28,0.6726364076137543,0.3606832441192334
9880.0,9950.0,surface,2025-06-28,0.6647643357515336,0.40149034906821934
16690.0,16780.0,surface,2025-06-28,0.5448110930155963,0.32891451478636197
0.0,100.0,surface,2025-06-28,0.6120678681880235,0.35013634305070646
490.0,600.0,surface,2025-06-28,0.5963844612240792,0.384881991749368
4540.0,4630.0,surface,2025-06-28,0.7895108461380005,0.4191402245507788
5230.0,5310.0,surface,2025-06-28,0.6137586355209351,0.36235639208967235
870.0,950.0,surface,2025-06-28,0.5531081408262253,0.32677113290402976
1370.0,1490.0,surface,2025-06-28,0.5254211681429297,0.39117352873216465
3730.0,3830.0,surface,2025-06-28,0.6122137762606145,0.3617379243190623
6170.0,6240.0,surface,2025-06-28,0.5427962951362132,0.3401786510585225
11290.0,11410.0,surface,2025-06-28,0.7513211950659753,0.3999371502671588
12730.0,12850.0,surface,2025-06-28,0.8988370060920716,0.551889292238719
14090.0,14240.0,surface,2025-06-28,0.7816370368003847,0.4180111754174505
15670.0,15740.0,surface,2025-06-28,0.52707761824131,0.3526629724184204
17810.0,17880.0,surface,2025-06-28,0.5262037105858326,0.3586043675924884
18590.0,18660.0,surface,2025-06-28,0.5780545562505722,0.3631806534901444
18690.0,18880.0,surface,2025-06-28,0.9471625685691835,0.4643503453829999
19640.0,19770.0,surface,2025-06-28,0.6780701413750649,0.41452512614769715
20040.0,20120.0,surface,2025-06-28,0.842346692085266,0.4564504238447348
24290.0,24360.0,surface,2025-06-28,0.60216119105462,0.3810829134064335
